timestamp,total_i_mA,batt_mV,core_temp_C,safety,ch1_name,ch1_status,ch1_state,ch1_voltage_mV,ch1_i_inst_mA,ch1_i_avg_mA,ch2_name,ch2_status,ch2_state,ch2_voltage_mV,ch2_i_inst_mA,ch2_i_avg_mA,ch3_name,ch3_status,ch3_state,ch3_voltage_mV,ch3_i_inst_mA,ch3_i_avg_mA,ch4_name,ch4_status,ch4_state,ch4_voltage_mV,ch4_i_inst_mA,ch4_i_avg_mA,ch5_name,ch5_status,ch5_state,ch5_voltage_mV,ch5_i_inst_mA,ch5_i_avg_mA,ch6_name,ch6_status,ch6_state,ch6_voltage_mV,ch6_i_inst_mA,ch6_i_avg_mA,ch7_name,ch7_status,ch7_state,ch7_voltage_mV,ch7_i_inst_mA,ch7_i_avg_mA,ch8_name,ch8_status,ch8_state,ch8_voltage_mV,ch8_i_inst_mA,ch8_i_avg_mA,ch9_name,ch9_status,ch9_state,ch9_voltage_mV,ch9_i_inst_mA,ch9_i_avg_mA,ch10_name,ch10_status,ch10_state,ch10_voltage_mV,ch10_i_inst_mA,ch10_i_avg_mA,ch11_name,ch11_status,ch11_state,ch11_voltage_mV,ch11_i_inst_mA,ch11_i_avg_mA,ch12_name,ch12_status,ch12_state,ch12_voltage_mV,ch12_i_inst_mA,ch12_i_avg_mA,ch13_name,ch13_status,ch13_state,ch13_voltage_mV,ch13_i_inst_mA,ch13_i_avg_mA,ch14_name,ch14_status,ch14_state,ch14_voltage_mV,ch14_i_inst_mA,ch14_i_avg_mA,ch15_name,ch15_status,ch15_state,ch15_voltage_mV,ch15_i_inst_mA,ch15_i_avg_mA,ch16_name,ch16_status,ch16_state,ch16_voltage_mV,ch16_i_inst_mA,ch16_i_avg_mA
1778951451.2416801,190.0,13054,-43.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,13062,190,190.0,,0,0,0,0,0.0,,1,1,13062,0,0.0,,0,0,0,0,0.0,,1,1,13035,0,0.0,,1,1,13035,0,0.0,,0,1,13040,0,0.0,,0,1,13056,0,0.0,,0,1,12920,0,0.0,,0,1,12898,0,0.0,,0,0,0,0,0.0,,0,1,13073,0,0.0,,0,0,0,0,0.0,,0,1,12991,0,0.0
1778951451.2945023,185.0,13042,-43.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,13013,180,185.0,,0,0,0,0,0.0,,1,1,13035,0,0.0,,0,0,0,0,0.0,,1,1,13056,0,0.0,,1,1,13035,0,0.0,,0,1,13029,0,0.0,,0,1,13024,0,0.0,,0,1,13007,0,0.0,,0,1,12903,0,0.0,,0,0,0,0,0.0,,0,1,13056,0,0.0,,0,0,0,0,0.0,,0,1,13067,0,0.0
1778951451.3472462,183.3,13048,-43.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,13067,180,183.3,,0,0,0,0,0.0,,1,1,13078,0,0.0,,0,0,0,0,0.0,,1,1,13073,0,0.0,,1,1,13035,0,0.0,,0,1,13078,0,0.0,,0,1,13051,0,0.0,,0,1,13018,0,0.0,,0,1,12947,0,0.0,,0,0,0,0,0.0,,0,1,13035,0,0.0,,0,0,0,0,0.0,,0,1,13013,0,0.0
1778951451.4019697,183.3,13048,-43.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12980,180,183.3,,0,0,0,0,0.0,,1,1,13078,0,0.0,,0,0,0,0,0.0,,1,1,13062,0,0.0,,1,1,12991,0,0.0,,0,1,13013,0,0.0,,0,1,13040,0,0.0,,0,1,13056,0,0.0,,0,1,13018,0,0.0,,0,0,0,0,0.0,,0,1,12991,0,0.0,,0,0,0,0,0.0,,0,1,13029,0,0.0
1778951451.452784,185.0,12999,-43.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12898,190,185.0,,0,0,0,0,0.0,,1,1,13056,0,0.0,,0,0,0,0,0.0,,1,1,13013,0,0.0,,1,1,13002,0,0.0,,0,1,13056,0,0.0,,0,1,13067,0,0.0,,0,1,13045,0,0.0,,0,1,13007,0,0.0,,0,0,0,0,0.0,,0,1,12985,0,0.0,,0,0,0,0,0.0,,0,1,12963,0,0.0
1778951451.5057228,184.0,13048,-44.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12947,180,184.0,,0,0,0,0,0.0,,1,1,13007,0,0.0,,0,0,0,0,0.0,,1,1,13045,0,0.0,,1,1,12925,0,0.0,,0,1,13073,0,0.0,,0,1,13035,0,0.0,,0,1,12974,0,0.0,,0,1,12947,0,0.0,,0,0,0,0,0.0,,0,1,13024,0,0.0,,0,0,0,0,0.0,,0,1,13073,0,0.0
1778951451.5570133,184.0,13048,-44.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,12920,180,184.0,,0,0,0,0,0.0,,1,1,13035,0,0.0,,0,0,0,0,0.0,,1,1,12996,0,0.0,,1,1,12920,0,0.0,,0,1,12996,0,0.0,,0,1,13062,0,0.0,,0,1,13013,0,0.0,,0,1,13035,0,0.0,,0,0,0,0,0.0,,0,1,13024,0,0.0,,0,0,0,0,0.0,,0,1,13073,0,0.0
1778951451.607883,186.0,13073,-42.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,13056,190,186.0,,0,0,0,0,0.0,,1,1,12925,0,0.0,,0,0,0,0,0.0,,1,1,12991,0,0.0,,1,1,12958,0,0.0,,0,1,12931,0,0.0,,0,1,13002,0,0.0,,0,1,13045,0,0.0,,0,1,13040,0,0.0,,0,0,0,0,0.0,,0,1,13051,0,0.0,,0,0,0,0,0.0,,0,1,13018,0,0.0
1778951451.6592073,186.0,13036,-43.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,13013,190,186.0,,0,0,0,0,0.0,,1,1,12925,0,0.0,,0,0,0,0,0.0,,1,1,12947,0,0.0,,1,1,12898,0,0.0,,0,1,13035,0,0.0,,0,1,13035,0,0.0,,0,1,13062,0,0.0,,0,1,13007,0,0.0,,0,0,0,0,0.0,,0,1,13067,0,0.0,,0,0,0,0,0.0,,0,1,12952,0,0.0
1778951451.7101774,186.0,13036,-43.0,1,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,1,13067,190,186.0,,0,0,0,0,0.0,,1,1,12963,0,0.0,,0,0,0,0,0.0,,1,1,13024,0,0.0,,1,1,13035,0,0.0,,0,1,13024,0,0.0,,0,1,12969,0,0.0,,0,1,12974,0,0.0,,0,1,12985,0,0.0,,0,0,0,0,0.0,,0,1,13067,0,0.0,,0,0,0,0,0.0,,0,1,12952,0,0.0
