timestamp,total_i_mA,batt_mV,core_temp_C,safety,ch1_name,ch1_status,ch1_state,ch1_voltage_mV,ch1_i_inst_mA,ch1_i_avg_mA,ch2_name,ch2_status,ch2_state,ch2_voltage_mV,ch2_i_inst_mA,ch2_i_avg_mA,ch3_name,ch3_status,ch3_state,ch3_voltage_mV,ch3_i_inst_mA,ch3_i_avg_mA,ch4_name,ch4_status,ch4_state,ch4_voltage_mV,ch4_i_inst_mA,ch4_i_avg_mA,ch5_name,ch5_status,ch5_state,ch5_voltage_mV,ch5_i_inst_mA,ch5_i_avg_mA,ch6_name,ch6_status,ch6_state,ch6_voltage_mV,ch6_i_inst_mA,ch6_i_avg_mA,ch7_name,ch7_status,ch7_state,ch7_voltage_mV,ch7_i_inst_mA,ch7_i_avg_mA,ch8_name,ch8_status,ch8_state,ch8_voltage_mV,ch8_i_inst_mA,ch8_i_avg_mA,ch9_name,ch9_status,ch9_state,ch9_voltage_mV,ch9_i_inst_mA,ch9_i_avg_mA,ch10_name,ch10_status,ch10_state,ch10_voltage_mV,ch10_i_inst_mA,ch10_i_avg_mA,ch11_name,ch11_status,ch11_state,ch11_voltage_mV,ch11_i_inst_mA,ch11_i_avg_mA,ch12_name,ch12_status,ch12_state,ch12_voltage_mV,ch12_i_inst_mA,ch12_i_avg_mA,ch13_name,ch13_status,ch13_state,ch13_voltage_mV,ch13_i_inst_mA,ch13_i_avg_mA,ch14_name,ch14_status,ch14_state,ch14_voltage_mV,ch14_i_inst_mA,ch14_i_avg_mA,ch15_name,ch15_status,ch15_state,ch15_voltage_mV,ch15_i_inst_mA,ch15_i_avg_mA,ch16_name,ch16_status,ch16_state,ch16_voltage_mV,ch16_i_inst_mA,ch16_i_avg_mA
1778944011.6972828,0.0,12887,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12876,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,60,0,0.0,,1,1,12876,0,0.0,,0,1,12898,0,0.0,,0,1,12827,0,0.0,,0,1,12832,0,0.0,,0,1,12827,0,0.0,,0,0,0,0,0.0,,0,1,12898,0,0.0,,0,0,0,0,0.0,,0,1,12920,0,0.0
1778944011.7498655,0.0,12875,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12865,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,65,0,0.0,,1,1,12849,0,0.0,,0,1,12892,0,0.0,,0,1,12925,0,0.0,,0,1,12876,0,0.0,,0,1,12832,0,0.0,,0,0,0,0,0.0,,0,1,12881,0,0.0,,0,0,0,0,0.0,,0,1,12870,0,0.0
1778944011.801678,0.0,12875,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12865,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,65,0,0.0,,1,1,12849,0,0.0,,0,1,12892,0,0.0,,0,1,12925,0,0.0,,0,1,12876,0,0.0,,0,1,12832,0,0.0,,0,0,0,0,0.0,,0,1,12881,0,0.0,,0,0,0,0,0.0,,0,1,12870,0,0.0
1778944011.852424,0.0,12875,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12870,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,60,0,0.0,,1,1,12865,0,0.0,,0,1,12859,0,0.0,,0,1,12876,0,0.0,,0,1,12865,0,0.0,,0,1,12870,0,0.0,,0,0,0,0,0.0,,0,1,12887,0,0.0,,0,0,0,0,0.0,,0,1,12898,0,0.0
1778944011.9082978,0.0,12906,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12865,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,43,0,0.0,,1,1,12838,0,0.0,,0,1,12909,0,0.0,,0,1,12925,0,0.0,,0,1,12859,0,0.0,,0,1,12881,0,0.0,,0,0,0,0,0.0,,0,1,12914,0,0.0,,0,0,0,0,0.0,,0,1,12859,0,0.0
1778944011.9589324,0.0,12899,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12859,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,43,0,0.0,,1,1,12838,0,0.0,,0,1,12909,0,0.0,,0,1,12925,0,0.0,,0,1,12859,0,0.0,,0,1,12881,0,0.0,,0,0,0,0,0.0,,0,1,12914,0,0.0,,0,0,0,0,0.0,,0,1,12859,0,0.0
1778944012.0106647,0.0,12899,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12859,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,87,0,0.0,,1,1,12810,0,0.0,,0,1,12914,0,0.0,,0,1,12881,0,0.0,,0,1,12854,0,0.0,,0,1,12876,0,0.0,,0,0,0,0,0.0,,0,1,12865,0,0.0,,0,0,0,0,0.0,,0,1,12898,0,0.0
1778944012.061585,0.0,12875,-49.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12870,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,114,0,0.0,,1,1,12838,0,0.0,,0,1,12876,0,0.0,,0,1,12914,0,0.0,,0,1,12903,0,0.0,,0,1,12870,0,0.0,,0,0,0,0,0.0,,0,1,12936,0,0.0,,0,0,0,0,0.0,,0,1,12832,0,0.0
1778944012.1121535,0.0,12875,-49.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12898,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,43,0,0.0,,1,1,12892,0,0.0,,0,1,12925,0,0.0,,0,1,12909,0,0.0,,0,1,12854,0,0.0,,0,1,12821,0,0.0,,0,0,0,0,0.0,,0,1,12920,0,0.0,,0,0,0,0,0.0,,0,1,12865,0,0.0
1778944012.1801076,0.0,12881,-49.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12865,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,65,0,0.0,,1,1,12876,0,0.0,,0,1,12898,0,0.0,,0,1,12876,0,0.0,,0,1,12859,0,0.0,,0,1,12876,0,0.0,,0,0,0,0,0.0,,0,1,12931,0,0.0,,0,0,0,0,0.0,,0,1,12892,0,0.0
1778944012.2315009,0.0,12906,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12931,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,54,0,0.0,,1,1,12799,0,0.0,,0,1,12876,0,0.0,,0,1,12892,0,0.0,,0,1,12876,0,0.0,,0,1,12887,0,0.0,,0,0,0,0,0.0,,0,1,12892,0,0.0,,0,0,0,0,0.0,,0,1,12854,0,0.0
1778944012.282718,0.0,12906,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12898,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,65,0,0.0,,1,1,12843,0,0.0,,0,1,12876,0,0.0,,0,1,12892,0,0.0,,0,1,12876,0,0.0,,0,1,12887,0,0.0,,0,0,0,0,0.0,,0,1,12892,0,0.0,,0,0,0,0,0.0,,0,1,12854,0,0.0
1778944012.3332021,0.0,12862,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12909,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,65,0,0.0,,1,1,12810,0,0.0,,0,1,12892,0,0.0,,0,1,12920,0,0.0,,0,1,12920,0,0.0,,0,1,12870,0,0.0,,0,0,0,0,0.0,,0,1,12942,0,0.0,,0,0,0,0,0.0,,0,1,12832,0,0.0
1778944012.3839118,0.0,12906,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12898,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,65,0,0.0,,1,1,12892,0,0.0,,0,1,12876,0,0.0,,0,1,12898,0,0.0,,0,1,12876,0,0.0,,0,1,12854,0,0.0,,0,0,0,0,0.0,,0,1,12887,0,0.0,,0,0,0,0,0.0,,0,1,12887,0,0.0
1778944012.4349728,0.0,12906,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12887,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,109,0,0.0,,1,1,12903,0,0.0,,0,1,12898,0,0.0,,0,1,12914,0,0.0,,0,1,12898,0,0.0,,0,1,12876,0,0.0,,0,0,0,0,0.0,,0,1,12887,0,0.0,,0,0,0,0,0.0,,0,1,12887,0,0.0
1778944012.5059652,0.0,12906,-49.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12898,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,54,0,0.0,,1,1,12843,0,0.0,,0,1,12920,0,0.0,,0,1,12947,0,0.0,,0,1,12898,0,0.0,,0,1,12854,0,0.0,,0,0,0,0,0.0,,0,1,12920,0,0.0,,0,0,0,0,0.0,,0,1,12881,0,0.0
1778944012.5581381,0.0,12906,-49.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12925,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,109,0,0.0,,1,1,12843,0,0.0,,0,1,12838,0,0.0,,0,1,12898,0,0.0,,0,1,12854,0,0.0,,0,1,12832,0,0.0,,0,0,0,0,0.0,,0,1,12931,0,0.0,,0,0,0,0,0.0,,0,1,12887,0,0.0
1778944012.6186197,0.0,12899,-49.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12821,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,65,0,0.0,,1,1,12810,0,0.0,,0,1,12881,0,0.0,,0,1,12827,0,0.0,,0,1,12909,0,0.0,,0,1,12876,0,0.0,,0,0,0,0,0.0,,0,1,12892,0,0.0,,0,0,0,0,0.0,,0,1,12843,0,0.0
1778944012.670531,0.0,12899,-49.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12925,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,103,0,0.0,,1,1,12892,0,0.0,,0,1,12881,0,0.0,,0,1,12827,0,0.0,,0,1,12909,0,0.0,,0,1,12876,0,0.0,,0,0,0,0,0.0,,0,1,12892,0,0.0,,0,0,0,0,0.0,,0,1,12843,0,0.0
1778944012.7215421,0.0,12893,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12925,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,103,0,0.0,,1,1,12892,0,0.0,,0,1,12898,0,0.0,,0,1,12931,0,0.0,,0,1,12903,0,0.0,,0,1,12827,0,0.0,,0,0,0,0,0.0,,0,1,12898,0,0.0,,0,0,0,0,0.0,,0,1,12859,0,0.0
1778944012.7748604,0.0,12893,-49.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12876,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,82,0,0.0,,1,1,12788,0,0.0,,0,1,12898,0,0.0,,0,1,12925,0,0.0,,0,1,12898,0,0.0,,0,1,12876,0,0.0,,0,0,0,0,0.0,,0,1,12887,0,0.0,,0,0,0,0,0.0,,0,1,12859,0,0.0
1778944012.8384163,0.0,12893,-49.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12892,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,65,0,0.0,,1,1,12870,0,0.0,,0,1,12827,0,0.0,,0,1,12843,0,0.0,,0,1,12849,0,0.0,,0,1,12876,0,0.0,,0,0,0,0,0.0,,0,1,12936,0,0.0,,0,0,0,0,0.0,,0,1,12909,0,0.0
1778944012.889211,0.0,12893,-49.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12920,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,65,0,0.0,,1,1,12854,0,0.0,,0,1,12898,0,0.0,,0,1,12892,0,0.0,,0,1,12865,0,0.0,,0,1,12838,0,0.0,,0,0,0,0,0.0,,0,1,12827,0,0.0,,0,0,0,0,0.0,,0,1,12892,0,0.0
1778944012.9402199,0.0,12912,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12920,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,65,0,0.0,,1,1,12854,0,0.0,,0,1,12931,0,0.0,,0,1,12942,0,0.0,,0,1,12887,0,0.0,,0,1,12810,0,0.0,,0,0,0,0,0.0,,0,1,12881,0,0.0,,0,0,0,0,0.0,,0,1,12903,0,0.0
1778944012.9925642,0.0,12912,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12876,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,65,0,0.0,,1,1,12854,0,0.0,,0,1,12876,0,0.0,,0,1,12920,0,0.0,,0,1,12859,0,0.0,,0,1,12859,0,0.0,,0,0,0,0,0.0,,0,1,12952,0,0.0,,0,0,0,0,0.0,,0,1,12859,0,0.0
1778944013.0431948,0.0,12899,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12870,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,65,0,0.0,,1,1,12854,0,0.0,,0,1,12909,0,0.0,,0,1,12925,0,0.0,,0,1,12854,0,0.0,,0,1,12827,0,0.0,,0,0,0,0,0.0,,0,1,12925,0,0.0,,0,0,0,0,0.0,,0,1,12876,0,0.0
1778944013.0941513,0.0,12899,-49.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12870,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,65,0,0.0,,1,1,12854,0,0.0,,0,1,12909,0,0.0,,0,1,12925,0,0.0,,0,1,12854,0,0.0,,0,1,12827,0,0.0,,0,0,0,0,0.0,,0,1,12925,0,0.0,,0,0,0,0,0.0,,0,1,12876,0,0.0
1778944013.1453447,0.0,12899,-49.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12854,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,49,0,0.0,,1,1,12876,0,0.0,,0,1,12931,0,0.0,,0,1,12925,0,0.0,,0,1,12859,0,0.0,,0,1,12816,0,0.0,,0,0,0,0,0.0,,0,1,12914,0,0.0,,0,0,0,0,0.0,,0,1,12914,0,0.0
1778944013.2022865,0.0,12869,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12843,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,114,0,0.0,,1,1,12832,0,0.0,,0,1,12898,0,0.0,,0,1,12925,0,0.0,,0,1,12892,0,0.0,,0,1,12898,0,0.0,,0,0,0,0,0.0,,0,1,12942,0,0.0,,0,0,0,0,0.0,,0,1,12865,0,0.0
1778944013.264233,0.0,12881,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12843,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,114,0,0.0,,1,1,12832,0,0.0,,0,1,12898,0,0.0,,0,1,12925,0,0.0,,0,1,12892,0,0.0,,0,1,12898,0,0.0,,0,0,0,0,0.0,,0,1,12942,0,0.0,,0,0,0,0,0.0,,0,1,12865,0,0.0
1778944013.3188958,0.0,12912,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12887,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,65,0,0.0,,1,1,12854,0,0.0,,0,1,12876,0,0.0,,0,1,12887,0,0.0,,0,1,12909,0,0.0,,0,1,12832,0,0.0,,0,0,0,0,0.0,,0,1,12914,0,0.0,,0,0,0,0,0.0,,0,1,12920,0,0.0
1778944013.3706427,0.0,12875,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12805,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,103,0,0.0,,1,1,12832,0,0.0,,0,1,12898,0,0.0,,0,1,12887,0,0.0,,0,1,12898,0,0.0,,0,1,12881,0,0.0,,0,0,0,0,0.0,,0,1,12887,0,0.0,,0,0,0,0,0.0,,0,1,12898,0,0.0
1778944013.421474,0.0,12875,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12870,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,54,0,0.0,,1,1,12881,0,0.0,,0,1,12909,0,0.0,,0,1,12942,0,0.0,,0,1,12920,0,0.0,,0,1,12876,0,0.0,,0,0,0,0,0.0,,0,1,12843,0,0.0,,0,0,0,0,0.0,,0,1,12859,0,0.0
1778944013.4798381,0.0,12899,-49.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12756,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,65,0,0.0,,1,1,12838,0,0.0,,0,1,12876,0,0.0,,0,1,12925,0,0.0,,0,1,12838,0,0.0,,0,1,12810,0,0.0,,0,0,0,0,0.0,,0,1,12914,0,0.0,,0,0,0,0,0.0,,0,1,12914,0,0.0
1778944013.541249,0.0,12899,-49.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12909,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,60,0,0.0,,1,1,12881,0,0.0,,0,1,12892,0,0.0,,0,1,12925,0,0.0,,0,1,12903,0,0.0,,0,1,12849,0,0.0,,0,0,0,0,0.0,,0,1,12827,0,0.0,,0,0,0,0,0.0,,0,1,12887,0,0.0
1778944013.595501,0.0,12906,-49.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12898,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,60,0,0.0,,1,1,12870,0,0.0,,0,1,12876,0,0.0,,0,1,12887,0,0.0,,0,1,12865,0,0.0,,0,1,12870,0,0.0,,0,0,0,0,0.0,,0,1,12881,0,0.0,,0,0,0,0,0.0,,0,1,12898,0,0.0
1778944013.6507277,0.0,12881,-48.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12898,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,60,0,0.0,,1,1,12854,0,0.0,,0,1,12914,0,0.0,,0,1,12925,0,0.0,,0,1,12914,0,0.0,,0,1,12898,0,0.0,,0,0,0,0,0.0,,0,1,12925,0,0.0,,0,0,0,0,0.0,,0,1,12859,0,0.0
1778944013.7018712,0.0,12875,-49.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12892,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,54,0,0.0,,1,1,12865,0,0.0,,0,1,12898,0,0.0,,0,1,12909,0,0.0,,0,1,12821,0,0.0,,0,1,12827,0,0.0,,0,0,0,0,0.0,,0,1,12925,0,0.0,,0,0,0,0,0.0,,0,1,12909,0,0.0
1778944013.7526388,0.0,12875,-49.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12892,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,54,0,0.0,,1,1,12865,0,0.0,,0,1,12898,0,0.0,,0,1,12909,0,0.0,,0,1,12821,0,0.0,,0,1,12827,0,0.0,,0,0,0,0,0.0,,0,1,12925,0,0.0,,0,0,0,0,0.0,,0,1,12909,0,0.0
1778944013.8040783,0.0,12875,-49.0,0,,0,0,0,0,0.0,,0,0,0,0,0.0,,1,1,12859,0,0.0,,0,0,0,0,0.0,,8,1,0,0,0.0,,0,0,0,0,0.0,,8,1,98,0,0.0,,1,1,12832,0,0.0,,0,1,12838,0,0.0,,0,1,12925,0,0.0,,0,1,12892,0,0.0,,0,1,12859,0,0.0,,0,0,0,0,0.0,,0,1,12947,0,0.0,,0,0,0,0,0.0,,0,1,12838,0,0.0
